datetime,count
2011-07-23 07:00:00,66.52
2011-07-23 08:00:00,157.67
2011-07-23 09:00:00,225.34
2011-07-23 10:00:00,288.74
2011-07-23 11:00:00,326.24
2011-07-23 12:00:00,361.54
2011-07-23 13:00:00,345.61
2011-07-23 14:00:00,347.48
2011-07-23 15:00:00,349.85
2011-07-23 16:00:00,399.41
2011-07-23 17:00:00,374.025
2011-07-23 18:00:00,372.68
2011-07-23 19:00:00,316.93
2011-07-23 20:00:00,303.18
2011-07-23 21:00:00,240.3
2011-07-23 22:00:00,202.18
2011-07-23 23:00:00,141.4
2011-07-24 00:00:00,123.27
2011-07-24 01:00:00,88.56
2011-07-24 02:00:00,81.78
2011-07-24 03:00:00,32.77
2011-07-24 04:00:00,9.04
2011-07-24 05:00:00,10.95
2011-07-24 06:00:00,24.64
2011-07-24 07:00:00,59.02
2011-07-24 08:00:00,107.3
2011-07-24 09:00:00,186.41
2011-07-24 10:00:00,293.64
2011-07-24 11:00:00,334.88
2011-07-24 12:00:00,358.03
2011-07-24 13:00:00,346.58
2011-07-24 14:00:00,342.16
2011-07-24 15:00:00,337.59
2011-07-24 16:00:00,379.6
2011-07-24 17:00:00,366.07
2011-07-24 18:00:00,369.74
2011-07-24 19:00:00,338.52
2011-07-24 20:00:00,271.24
2011-07-24 21:00:00,215.37
2011-07-24 22:00:00,154.94
2011-07-24 23:00:00,84.68
2011-07-25 00:00:00,44.0
2011-07-25 01:00:00,15.42
2011-07-25 02:00:00,7.27
2011-07-25 03:00:00,4.68
2011-07-25 04:00:00,5.95
2011-07-25 05:00:00,23.11
2011-07-25 06:00:00,119.64
2011-07-25 07:00:00,307.64
2011-07-25 08:00:00,409.8
2011-07-25 09:00:00,196.7
2011-07-25 10:00:00,126.08
2011-07-25 11:00:00,125.02
2011-07-25 12:00:00,154.82
2011-07-25 13:00:00,148.5
2011-07-25 14:00:00,121.98
2011-07-25 15:00:00,128.39
2011-07-25 16:00:00,202.8
2011-07-25 17:00:00,476.51
2011-07-25 18:00:00,474.72
2011-07-25 19:00:00,392.16
2011-07-25 20:00:00,281.06
2011-07-25 21:00:00,154.09
2011-07-25 22:00:00,132.52
2011-07-25 23:00:00,67.78
2011-07-26 00:00:00,27.07
2011-07-26 01:00:00,14.94
2011-07-26 02:00:00,7.91
2011-07-26 03:00:00,4.39
2011-07-26 04:00:00,6.08
2011-07-26 05:00:00,24.67
2011-07-26 06:00:00,116.26
2011-07-26 07:00:00,310.28
2011-07-26 08:00:00,426.91
2011-07-26 09:00:00,196.55
2011-07-26 10:00:00,129.61
2011-07-26 11:00:00,142.01
2011-07-26 12:00:00,189.72
2011-07-26 13:00:00,189.05
2011-07-26 14:00:00,167.92
2011-07-26 15:00:00,163.88
2011-07-26 16:00:00,272.79
2011-07-26 17:00:00,546.0
2011-07-26 18:00:00,515.21
2011-07-26 19:00:00,373.43
2011-07-26 20:00:00,289.245
2011-07-26 21:00:00,234.57
2011-07-26 22:00:00,164.37
2011-07-26 23:00:00,76.89
2011-07-27 00:00:00,44.75
2011-07-27 01:00:00,16.17
2011-07-27 02:00:00,9.08
2011-07-27 03:00:00,4.3
2011-07-27 04:00:00,5.32
2011-07-27 05:00:00,27.73
2011-07-27 06:00:00,116.74
2011-07-27 07:00:00,305.23
2011-07-27 08:00:00,440.4
2011-07-27 09:00:00,197.87
2011-07-27 10:00:00,125.33
2011-07-27 11:00:00,147.23
2011-07-27 12:00:00,198.61
2011-07-27 13:00:00,194.21
2011-07-27 14:00:00,169.54
2011-07-27 15:00:00,176.58
2011-07-27 16:00:00,276.31
2011-07-27 17:00:00,570.97
2011-07-27 18:00:00,556.73
2011-07-27 19:00:00,400.45
2011-07-27 20:00:00,293.93
2011-07-27 21:00:00,225.06
2011-07-27 22:00:00,162.66
2011-07-27 23:00:00,82.12
2011-07-28 00:00:00,46.35
2011-07-28 01:00:00,20.8
2011-07-28 02:00:00,10.88
2011-07-28 03:00:00,6.47
2011-07-28 04:00:00,6.2
2011-07-28 05:00:00,29.1
2011-07-28 06:00:00,116.06
2011-07-28 07:00:00,307.73
2011-07-28 08:00:00,422.76
2011-07-28 09:00:00,190.47
2011-07-28 10:00:00,112.25
2011-07-28 11:00:00,130.92
2011-07-28 12:00:00,159.23
2011-07-28 13:00:00,147.52
2011-07-28 14:00:00,159.67
2011-07-28 15:00:00,150.13
2011-07-28 16:00:00,241.11
2011-07-28 17:00:00,521.44
2011-07-28 18:00:00,505.33
2011-07-28 19:00:00,370.82
2011-07-28 20:00:00,287.29
2011-07-28 21:00:00,208.94
2011-07-28 22:00:00,162.02
2011-07-28 23:00:00,124.10333333333332
2011-07-29 00:00:00,56.97
2011-07-29 01:00:00,30.55
2011-07-29 02:00:00,18.63
2011-07-29 03:00:00,6.0375
2011-07-29 04:00:00,6.72
2011-07-29 05:00:00,25.46
2011-07-29 06:00:00,106.07
2011-07-29 07:00:00,284.22
2011-07-29 08:00:00,448.46
2011-07-29 09:00:00,223.99
2011-07-29 10:00:00,132.37
2011-07-29 11:00:00,160.15
2011-07-29 12:00:00,197.04
2011-07-29 13:00:00,191.44
2011-07-29 14:00:00,194.52
2011-07-29 15:00:00,188.46
2011-07-29 16:00:00,332.91
2011-07-29 17:00:00,482.41
2011-07-29 18:00:00,459.63
2011-07-29 19:00:00,366.93
2011-07-29 20:00:00,273.223
2011-07-29 21:00:00,236.49
2011-07-29 22:00:00,200.4
2011-07-29 23:00:00,144.65
2011-07-30 00:00:00,129.65
2011-07-30 01:00:00,81.4
2011-07-30 02:00:00,69.27
2011-07-30 03:00:00,33.01
2011-07-30 04:00:00,9.28
2011-07-30 05:00:00,11.51
2011-07-30 06:00:00,31.35
2011-07-30 07:00:00,57.25
2011-07-30 08:00:00,144.98
2011-07-30 09:00:00,231.67
2011-07-30 10:00:00,290.79
2011-07-30 11:00:00,340.51
2011-07-30 12:00:00,385.17
2011-07-30 13:00:00,369.19
2011-07-30 14:00:00,354.22
2011-07-30 15:00:00,347.13
2011-07-30 16:00:00,393.36
2011-07-30 17:00:00,360.85
2011-07-30 18:00:00,355.58
2011-07-30 19:00:00,363.25
2011-07-30 20:00:00,276.43
2011-07-30 21:00:00,237.34
2011-07-30 22:00:00,199.06
2011-07-30 23:00:00,141.91
2011-07-31 00:00:00,122.1
2011-07-31 01:00:00,94.21
2011-07-31 02:00:00,84.57
2011-07-31 03:00:00,32.57
2011-07-31 04:00:00,8.4
2011-07-31 05:00:00,10.77
2011-07-31 06:00:00,24.78
2011-07-31 07:00:00,59.99
2011-07-31 08:00:00,116.87
2011-07-31 09:00:00,176.79
2011-07-31 10:00:00,277.03
2011-07-31 11:00:00,333.99
2011-07-31 12:00:00,368.94
2011-07-31 13:00:00,360.18
2011-07-31 14:00:00,350.69
2011-07-31 15:00:00,345.25
2011-07-31 16:00:00,380.3
2011-07-31 17:00:00,353.0
2011-07-31 18:00:00,370.87
2011-07-31 19:00:00,331.4
2011-07-31 20:00:00,265.3
2011-07-31 21:00:00,223.13
2011-07-31 22:00:00,155.91
2011-07-31 23:00:00,79.91
2011-08-20 00:00:00,114.55
2011-08-20 01:00:00,83.6
2011-08-20 02:00:00,69.26
2011-08-20 03:00:00,32.84
2011-08-20 04:00:00,8.2
2011-08-20 05:00:00,18.23
2011-08-20 06:00:00,22.31
2011-08-20 07:00:00,49.23
2011-08-20 08:00:00,121.81
2011-08-20 09:00:00,200.53
2011-08-20 10:00:00,270.67
2011-08-20 11:00:00,379.08
2011-08-20 12:00:00,368.25
2011-08-20 13:00:00,380.06
2011-08-20 14:00:00,402.74
2011-08-20 15:00:00,397.32
2011-08-20 16:00:00,388.28
2011-08-20 17:00:00,394.61
2011-08-20 18:00:00,367.95
2011-08-20 19:00:00,346.31
2011-08-20 20:00:00,281.72
2011-08-20 21:00:00,214.78
2011-08-20 22:00:00,168.14
2011-08-20 23:00:00,136.22
2011-08-21 00:00:00,125.91
2011-08-21 01:00:00,79.76
2011-08-21 02:00:00,71.6
2011-08-21 03:00:00,39.67
2011-08-21 04:00:00,7.39
2011-08-21 05:00:00,9.93
2011-08-21 06:00:00,11.97
2011-08-21 07:00:00,42.79
2011-08-21 08:00:00,95.26
2011-08-21 09:00:00,184.16
2011-08-21 10:00:00,275.69
2011-08-21 11:00:00,335.65
2011-08-21 12:00:00,382.91
2011-08-21 13:00:00,406.69
2011-08-21 14:00:00,299.3
2011-08-21 15:00:00,296.26
2011-08-21 16:00:00,300.32
2011-08-21 17:00:00,227.94
2011-08-21 18:00:00,243.27
2011-08-21 19:00:00,320.61
2011-08-21 20:00:00,226.19
2011-08-21 21:00:00,195.64
2011-08-21 22:00:00,160.56
2011-08-21 23:00:00,93.93
2011-08-22 00:00:00,30.38
2011-08-22 01:00:00,17.32
2011-08-22 02:00:00,11.42
2011-08-22 03:00:00,5.81
2011-08-22 04:00:00,6.81
2011-08-22 05:00:00,26.12
2011-08-22 06:00:00,104.66
2011-08-22 07:00:00,289.52
2011-08-22 08:00:00,387.1
2011-08-22 09:00:00,200.86
2011-08-22 10:00:00,121.91
2011-08-22 11:00:00,157.08
2011-08-22 12:00:00,182.72
2011-08-22 13:00:00,180.8
2011-08-22 14:00:00,174.97
2011-08-22 15:00:00,176.61
2011-08-22 16:00:00,286.94
2011-08-22 17:00:00,563.05
2011-08-22 18:00:00,545.03
2011-08-22 19:00:00,406.43
2011-08-22 20:00:00,305.07
2011-08-22 21:00:00,214.5
2011-08-22 22:00:00,107.54
2011-08-22 23:00:00,84.27
2011-08-23 00:00:00,31.48
2011-08-23 01:00:00,14.87
2011-08-23 02:00:00,9.72
2011-08-23 03:00:00,4.26
2011-08-23 04:00:00,4.65
2011-08-23 05:00:00,25.04
2011-08-23 06:00:00,114.0
2011-08-23 07:00:00,325.02
2011-08-23 08:00:00,459.75
2011-08-23 09:00:00,206.89
2011-08-23 10:00:00,127.04
2011-08-23 11:00:00,155.42
2011-08-23 12:00:00,206.07
2011-08-23 13:00:00,195.12
2011-08-23 14:00:00,181.23
2011-08-23 15:00:00,179.43
2011-08-23 16:00:00,299.29
2011-08-23 17:00:00,590.57
2011-08-23 18:00:00,571.49
2011-08-23 19:00:00,398.76
2011-08-23 20:00:00,298.02
2011-08-23 21:00:00,215.96
2011-08-23 22:00:00,164.31
2011-08-23 23:00:00,75.97
2011-08-24 00:00:00,37.6
2011-08-24 01:00:00,16.38
2011-08-24 02:00:00,10.26
2011-08-24 03:00:00,6.05
2011-08-24 04:00:00,6.61
2011-08-24 05:00:00,26.67
2011-08-24 06:00:00,115.06
2011-08-24 07:00:00,329.83
2011-08-24 08:00:00,432.69
2011-08-24 09:00:00,206.46
2011-08-24 10:00:00,124.44
2011-08-24 11:00:00,159.68
2011-08-24 12:00:00,190.21
2011-08-24 13:00:00,189.09
2011-08-24 14:00:00,174.68
2011-08-24 15:00:00,174.83
2011-08-24 16:00:00,276.66
2011-08-24 17:00:00,571.68
2011-08-24 18:00:00,541.09
2011-08-24 19:00:00,372.86
2011-08-24 20:00:00,272.53
2011-08-24 21:00:00,201.38
2011-08-24 22:00:00,144.14
2011-08-24 23:00:00,100.69
2011-08-25 00:00:00,47.3
2011-08-25 01:00:00,22.82
2011-08-25 02:00:00,8.0
2011-08-25 03:00:00,7.09
2011-08-25 04:00:00,6.81
2011-08-25 05:00:00,27.18
2011-08-25 06:00:00,105.6
2011-08-25 07:00:00,282.8
2011-08-25 08:00:00,429.28
2011-08-25 09:00:00,210.73
2011-08-25 10:00:00,124.05
2011-08-25 11:00:00,78.33
2011-08-25 12:00:00,95.37
2011-08-25 13:00:00,127.12
2011-08-25 14:00:00,153.29
2011-08-25 15:00:00,163.03
2011-08-25 16:00:00,213.08
2011-08-25 17:00:00,406.08
2011-08-25 18:00:00,379.51
2011-08-25 19:00:00,276.68
2011-08-25 20:00:00,228.29
2011-08-25 21:00:00,207.47
2011-08-25 22:00:00,136.18
2011-08-25 23:00:00,112.1
2011-08-26 00:00:00,58.18
2011-08-26 01:00:00,25.97
2011-08-26 02:00:00,10.8
2011-08-26 03:00:00,6.67
2011-08-26 04:00:00,5.1695
2011-08-26 05:00:00,20.07
2011-08-26 06:00:00,92.97
2011-08-26 07:00:00,270.11
2011-08-26 08:00:00,430.88
2011-08-26 09:00:00,211.61
2011-08-26 10:00:00,157.13
2011-08-26 11:00:00,161.32
2011-08-26 12:00:00,219.54
2011-08-26 13:00:00,228.32
2011-08-26 14:00:00,202.21
2011-08-26 15:00:00,201.01
2011-08-26 16:00:00,326.87
2011-08-26 17:00:00,489.68
2011-08-26 18:00:00,406.71
2011-08-26 19:00:00,288.56
2011-08-26 20:00:00,238.1
2011-08-26 21:00:00,205.9
2011-08-26 22:00:00,161.38
2011-08-26 23:00:00,137.93
2011-08-27 00:00:00,118.7
2011-08-27 01:00:00,72.08
2011-08-27 02:00:00,61.49
2011-08-27 03:00:00,37.75
2011-08-27 04:00:00,8.29
2011-08-27 05:00:00,10.01
2011-08-27 06:00:00,30.97
2011-08-27 07:00:00,48.39
2011-08-27 08:00:00,145.65
2011-08-27 09:00:00,168.69
2011-08-27 10:00:00,213.81
2011-08-27 11:00:00,232.54
2011-08-27 12:00:00,213.27
2011-08-27 13:00:00,291.98
2011-08-27 14:00:00,205.39
2011-08-27 15:00:00,211.89
2011-08-27 16:00:00,185.56
2011-08-27 17:00:00,155.92
2011-08-28 07:00:00,69.54
2011-08-28 08:00:00,120.05
2011-08-28 09:00:00,203.97
2011-08-28 10:00:00,295.25
2011-08-28 11:00:00,364.16
2011-08-28 12:00:00,418.86
2011-08-28 13:00:00,451.96
2011-08-28 14:00:00,412.53
2011-08-28 15:00:00,403.35
2011-08-28 16:00:00,394.9
2011-08-28 17:00:00,409.74
2011-08-28 18:00:00,392.37699999999995
2011-08-28 19:00:00,341.245
2011-08-28 20:00:00,259.441
2011-08-28 21:00:00,191.86
2011-08-28 22:00:00,148.73
2011-08-28 23:00:00,88.84
2011-08-29 00:00:00,36.34
2011-08-29 01:00:00,16.82
2011-08-29 02:00:00,9.15
2011-08-29 03:00:00,6.34
2011-08-29 04:00:00,5.61
2011-08-29 05:00:00,23.73
2011-08-29 06:00:00,111.79
2011-08-29 07:00:00,308.16
2011-08-29 08:00:00,406.78
2011-08-29 09:00:00,203.38
2011-08-29 10:00:00,122.16
2011-08-29 11:00:00,162.75
2011-08-29 12:00:00,197.02
2011-08-29 13:00:00,197.17
2011-08-29 14:00:00,187.79
2011-08-29 15:00:00,180.88
2011-08-29 16:00:00,305.31
2011-08-29 17:00:00,525.02
2011-08-29 18:00:00,532.82
2011-08-29 19:00:00,397.51
2011-08-29 20:00:00,301.46
2011-08-29 21:00:00,212.37
2011-08-29 22:00:00,142.21
2011-08-29 23:00:00,71.0
2011-08-30 00:00:00,35.04
2011-08-30 01:00:00,13.92
2011-08-30 02:00:00,6.85
2011-08-30 03:00:00,4.96
2011-08-30 04:00:00,7.18
2011-08-30 05:00:00,22.0
2011-08-30 06:00:00,109.53
2011-08-30 07:00:00,346.22
2011-08-30 08:00:00,462.77
2011-08-30 09:00:00,203.55
2011-08-30 10:00:00,129.4
2011-08-30 11:00:00,151.94
2011-08-30 12:00:00,199.0
2011-08-30 13:00:00,195.34
2011-08-30 14:00:00,177.92
2011-08-30 15:00:00,179.8
2011-08-30 16:00:00,309.28
2011-08-30 17:00:00,586.78
2011-08-30 18:00:00,561.62
2011-08-30 19:00:00,399.14
2011-08-30 20:00:00,306.01
2011-08-30 21:00:00,203.07
2011-08-30 22:00:00,163.34
2011-08-30 23:00:00,74.1
2011-08-31 00:00:00,32.38
2011-08-31 01:00:00,15.59
2011-08-31 02:00:00,8.37
2011-08-31 03:00:00,7.22
2011-08-31 04:00:00,6.78
2011-08-31 05:00:00,25.51
2011-08-31 06:00:00,109.44
2011-08-31 07:00:00,345.17
2011-08-31 08:00:00,440.2
2011-08-31 09:00:00,207.64
2011-08-31 10:00:00,129.76
2011-08-31 11:00:00,150.31
2011-08-31 12:00:00,205.95
2011-08-31 13:00:00,201.28
2011-08-31 14:00:00,175.83
2011-08-31 15:00:00,172.58
2011-08-31 16:00:00,298.97
2011-08-31 17:00:00,589.56
2011-08-31 18:00:00,556.49
2011-08-31 19:00:00,369.31
2011-08-31 20:00:00,298.45
2011-08-31 21:00:00,210.85
2011-08-31 22:00:00,151.17
2011-08-31 23:00:00,79.21
2011-09-20 00:00:00,33.05
2011-09-20 01:00:00,11.79
2011-09-20 02:00:00,4.83
2011-09-20 03:00:00,4.86
2011-09-20 04:00:00,4.85
2011-09-20 05:00:00,19.63
2011-09-20 06:00:00,101.58
2011-09-20 07:00:00,273.86
2011-09-20 08:00:00,249.57
2011-09-20 09:00:00,144.5
2011-09-20 10:00:00,85.9
2011-09-20 11:00:00,78.75
2011-09-20 12:00:00,73.42
2011-09-20 13:00:00,65.4
2011-09-20 14:00:00,101.26
2011-09-20 15:00:00,166.96
2011-09-20 16:00:00,225.17
2011-09-20 17:00:00,381.36
2011-09-20 18:00:00,375.05
2011-09-20 19:00:00,276.61
2011-09-20 20:00:00,171.29
2011-09-20 21:00:00,121.81
2011-09-20 22:00:00,129.41
2011-09-20 23:00:00,66.39
2011-09-21 00:00:00,25.49
2011-09-21 01:00:00,10.62
2011-09-21 02:00:00,8.85
2011-09-21 03:00:00,3.96
2011-09-21 04:00:00,4.74
2011-09-21 05:00:00,15.89
2011-09-21 06:00:00,87.0
2011-09-21 07:00:00,246.48
2011-09-21 08:00:00,365.71
2011-09-21 09:00:00,108.6
2011-09-21 10:00:00,80.7
2011-09-21 11:00:00,97.37
2011-09-21 12:00:00,161.94
2011-09-21 13:00:00,164.53
2011-09-21 14:00:00,156.75
2011-09-21 15:00:00,163.41
2011-09-21 16:00:00,288.02
2011-09-21 17:00:00,460.02
2011-09-21 18:00:00,372.75
2011-09-21 19:00:00,186.38
2011-09-21 20:00:00,135.08
2011-09-21 21:00:00,87.63
2011-09-21 22:00:00,108.26
2011-09-21 23:00:00,71.72
2011-09-22 00:00:00,26.5
2011-09-22 01:00:00,13.1
2011-09-22 02:00:00,6.55
2011-09-22 03:00:00,4.64
2011-09-22 04:00:00,4.47
2011-09-22 05:00:00,16.37
2011-09-22 06:00:00,88.29
2011-09-22 07:00:00,274.38
2011-09-22 08:00:00,336.13
2011-09-22 09:00:00,153.2
2011-09-22 10:00:00,103.17
2011-09-22 11:00:00,103.92
2011-09-22 12:00:00,127.45
2011-09-22 13:00:00,135.9
2011-09-22 14:00:00,124.33
2011-09-22 15:00:00,128.37
2011-09-22 16:00:00,283.85
2011-09-22 17:00:00,401.91
2011-09-22 18:00:00,332.74
2011-09-22 19:00:00,222.49
2011-09-22 20:00:00,126.25
2011-09-22 21:00:00,95.43
2011-09-22 22:00:00,111.7
2011-09-22 23:00:00,95.4
2011-09-23 00:00:00,34.45
2011-09-23 01:00:00,18.04
2011-09-23 02:00:00,9.65
2011-09-23 03:00:00,5.6
2011-09-23 04:00:00,4.03
2011-09-23 05:00:00,16.02
2011-09-23 06:00:00,85.35
2011-09-23 07:00:00,151.34
2011-09-23 08:00:00,233.38
2011-09-23 09:00:00,124.99
2011-09-23 10:00:00,88.35
2011-09-23 11:00:00,88.5
2011-09-23 12:00:00,88.3
2011-09-23 13:00:00,102.11
2011-09-23 14:00:00,97.7
2011-09-23 15:00:00,90.8
2011-09-23 16:00:00,216.37
2011-09-23 17:00:00,250.54
2011-09-23 18:00:00,242.69
2011-09-23 19:00:00,205.22
2011-09-23 20:00:00,171.9
2011-09-23 21:00:00,121.15
2011-09-23 22:00:00,133.06
2011-09-23 23:00:00,98.34
2011-09-24 00:00:00,94.59
2011-09-24 01:00:00,70.69
2011-09-24 02:00:00,61.83
2011-09-24 03:00:00,35.7
2011-09-24 04:00:00,8.39
2011-09-24 05:00:00,11.27
2011-09-24 06:00:00,18.69
2011-09-24 07:00:00,66.61
2011-09-24 08:00:00,145.07
2011-09-24 09:00:00,143.47
2011-09-24 10:00:00,240.41
2011-09-24 11:00:00,282.2
2011-09-24 12:00:00,308.66
2011-09-24 13:00:00,349.2
2011-09-24 14:00:00,356.37
2011-09-24 15:00:00,362.19
2011-09-24 16:00:00,327.86
2011-09-24 17:00:00,271.39
2011-09-24 18:00:00,283.91
2011-09-24 19:00:00,249.51
2011-09-24 20:00:00,207.26
2011-09-24 21:00:00,136.0
2011-09-24 22:00:00,128.71
2011-09-24 23:00:00,112.13
2011-09-25 00:00:00,106.03
2011-09-25 01:00:00,79.13
2011-09-25 02:00:00,66.14
2011-09-25 03:00:00,35.39
2011-09-25 04:00:00,10.31
2011-09-25 05:00:00,17.66
2011-09-25 06:00:00,14.66
2011-09-25 07:00:00,65.82
2011-09-25 08:00:00,126.58
2011-09-25 09:00:00,148.53
2011-09-25 10:00:00,247.84
2011-09-25 11:00:00,322.8
2011-09-25 12:00:00,339.95
2011-09-25 13:00:00,343.88
2011-09-25 14:00:00,348.9
2011-09-25 15:00:00,351.76
2011-09-25 16:00:00,361.58
2011-09-25 17:00:00,254.31
2011-09-25 18:00:00,249.66
2011-09-25 19:00:00,224.27
2011-09-25 20:00:00,208.95
2011-09-25 21:00:00,120.32
2011-09-25 22:00:00,136.16
2011-09-25 23:00:00,103.9
2011-09-26 00:00:00,27.81
2011-09-26 01:00:00,12.17
2011-09-26 02:00:00,6.03
2011-09-26 03:00:00,3.78
2011-09-26 04:00:00,4.7
2011-09-26 05:00:00,20.73
2011-09-26 06:00:00,92.42
2011-09-26 07:00:00,278.75
2011-09-26 08:00:00,329.85
2011-09-26 09:00:00,180.68
2011-09-26 10:00:00,102.0
2011-09-26 11:00:00,116.95
2011-09-26 12:00:00,138.12
2011-09-26 13:00:00,155.99
2011-09-26 14:00:00,163.86
2011-09-26 15:00:00,168.97
2011-09-26 16:00:00,288.17
2011-09-26 17:00:00,532.41
2011-09-26 18:00:00,362.03
2011-09-26 19:00:00,258.75
2011-09-26 20:00:00,192.17
2011-09-26 21:00:00,137.85
2011-09-26 22:00:00,129.24
2011-09-26 23:00:00,69.08
2011-09-27 00:00:00,28.08
2011-09-27 01:00:00,11.31
2011-09-27 02:00:00,7.58
2011-09-27 03:00:00,3.61
2011-09-27 04:00:00,3.76
2011-09-27 05:00:00,15.09
2011-09-27 06:00:00,97.24
2011-09-27 07:00:00,292.12
2011-09-27 08:00:00,392.16
2011-09-27 09:00:00,165.11
2011-09-27 10:00:00,98.97
2011-09-27 11:00:00,95.17
2011-09-27 12:00:00,106.12
2011-09-27 13:00:00,158.82
2011-09-27 14:00:00,118.17
2011-09-27 15:00:00,112.84
2011-09-27 16:00:00,216.0
2011-09-27 17:00:00,226.79
2011-09-27 18:00:00,233.42
2011-09-27 19:00:00,205.68
2011-09-27 20:00:00,240.65
2011-09-27 21:00:00,172.7
2011-09-27 22:00:00,136.16
2011-09-27 23:00:00,69.16
2011-09-28 00:00:00,28.92
2011-09-28 01:00:00,11.56
2011-09-28 02:00:00,6.95
2011-09-28 03:00:00,4.56
2011-09-28 04:00:00,7.13
2011-09-28 05:00:00,16.37
2011-09-28 06:00:00,62.9
2011-09-28 07:00:00,115.42
2011-09-28 08:00:00,238.71
2011-09-28 09:00:00,148.72
2011-09-28 10:00:00,76.58
2011-09-28 11:00:00,102.53
2011-09-28 12:00:00,122.83
2011-09-28 13:00:00,161.13
2011-09-28 14:00:00,163.06
2011-09-28 15:00:00,165.31
2011-09-28 16:00:00,292.86
2011-09-28 17:00:00,548.84
2011-09-28 18:00:00,371.4
2011-09-28 19:00:00,266.93
2011-09-28 20:00:00,150.15
2011-09-28 21:00:00,122.54
2011-09-28 22:00:00,137.36
2011-09-28 23:00:00,69.79
2011-09-29 00:00:00,25.53
2011-09-29 01:00:00,11.86
2011-09-29 02:00:00,6.75
2011-09-29 03:00:00,5.26
2011-09-29 04:00:00,6.18
2011-09-29 05:00:00,20.48
2011-09-29 06:00:00,113.95
2011-09-29 07:00:00,308.69
2011-09-29 08:00:00,442.67
2011-09-29 09:00:00,211.82
2011-09-29 10:00:00,128.85
2011-09-29 11:00:00,159.09
2011-09-29 12:00:00,210.5
2011-09-29 13:00:00,202.08
2011-09-29 14:00:00,181.69
2011-09-29 15:00:00,182.18
2011-09-29 16:00:00,285.17
2011-09-29 17:00:00,543.27
2011-09-29 18:00:00,542.35
2011-09-29 19:00:00,364.69
2011-09-29 20:00:00,259.0
2011-09-29 21:00:00,190.34
2011-09-29 22:00:00,130.1
2011-09-29 23:00:00,97.33
2011-09-30 00:00:00,52.4
2011-09-30 01:00:00,25.98
2011-09-30 02:00:00,10.6
2011-09-30 03:00:00,6.615
2011-09-30 04:00:00,6.15
2011-09-30 05:00:00,25.28
2011-09-30 06:00:00,97.18
2011-09-30 07:00:00,288.3
2011-09-30 08:00:00,450.2
2011-09-30 09:00:00,214.15
2011-09-30 10:00:00,170.49
2011-09-30 11:00:00,196.03
2011-09-30 12:00:00,248.45
2011-09-30 13:00:00,253.37
2011-09-30 14:00:00,248.64
2011-09-30 15:00:00,250.01
2011-09-30 16:00:00,359.54
2011-09-30 17:00:00,525.12
2011-09-30 18:00:00,452.57
2011-09-30 19:00:00,278.5
2011-09-30 20:00:00,194.06
2011-09-30 21:00:00,171.46
2011-09-30 22:00:00,113.5
2011-09-30 23:00:00,111.17
2011-10-20 00:00:00,24.17
2011-10-20 01:00:00,14.77
2011-10-20 02:00:00,10.02
2011-10-20 03:00:00,5.54
2011-10-20 04:00:00,5.67
2011-10-20 05:00:00,27.66
2011-10-20 06:00:00,90.53
2011-10-20 07:00:00,285.85
2011-10-20 08:00:00,415.42
2011-10-20 09:00:00,218.05
2011-10-20 10:00:00,142.61
2011-10-20 11:00:00,144.94
2011-10-20 12:00:00,169.64
2011-10-20 13:00:00,168.42
2011-10-20 14:00:00,149.06
2011-10-20 15:00:00,149.61
2011-10-20 16:00:00,238.07
2011-10-20 17:00:00,383.74
2011-10-20 18:00:00,392.39
2011-10-20 19:00:00,240.0
2011-10-20 20:00:00,199.07
2011-10-20 21:00:00,123.92
2011-10-20 22:00:00,101.72
2011-10-20 23:00:00,82.53
2011-10-21 00:00:00,49.76
2011-10-21 01:00:00,23.31
2011-10-21 02:00:00,12.75
2011-10-21 03:00:00,5.92
2011-10-21 04:00:00,4.66
2011-10-21 05:00:00,25.83
2011-10-21 06:00:00,90.17
2011-10-21 07:00:00,258.05
2011-10-21 08:00:00,411.95
2011-10-21 09:00:00,215.03
2011-10-21 10:00:00,171.68
2011-10-21 11:00:00,183.44
2011-10-21 12:00:00,224.68
2011-10-21 13:00:00,212.29
2011-10-21 14:00:00,218.65
2011-10-21 15:00:00,215.85
2011-10-21 16:00:00,317.41
2011-10-21 17:00:00,408.91
2011-10-21 18:00:00,388.85
2011-10-21 19:00:00,231.67
2011-10-21 20:00:00,174.57
2011-10-21 21:00:00,122.93
2011-10-21 22:00:00,113.37
2011-10-21 23:00:00,88.27
2011-10-22 00:00:00,79.6
2011-10-22 01:00:00,67.54
2011-10-22 02:00:00,56.1
2011-10-22 03:00:00,25.65
2011-10-22 04:00:00,7.65
2011-10-22 05:00:00,7.0
2011-10-22 06:00:00,19.57
2011-10-22 07:00:00,53.99
2011-10-22 08:00:00,101.38
2011-10-22 09:00:00,155.87
2011-10-22 10:00:00,242.76
2011-10-22 11:00:00,270.23
2011-10-22 12:00:00,328.07
2011-10-22 13:00:00,349.96
2011-10-22 14:00:00,319.86
2011-10-22 15:00:00,335.97
2011-10-22 16:00:00,327.71
2011-10-22 17:00:00,267.01
2011-10-22 18:00:00,227.69
2011-10-22 19:00:00,197.25
2011-10-22 20:00:00,154.19
2011-10-22 21:00:00,114.69
2011-10-22 22:00:00,110.77
2011-10-22 23:00:00,88.38
2011-10-23 00:00:00,89.47
2011-10-23 01:00:00,76.12
